single_flow:
42.6250658104		60.8480159152
49.4318106752		56.0212218162
47.0582260355		59.4082583514
47.8094980828		59.731736907
47.4111347098		59.0595203617
3.72386652834		56.0746192749
8.20388356141		59.6803571924
4.51739676924		54.1553673047
4.17318053677		56.7513877406
8.67333974224		61.2377932509
10.9265160535		59.1241687815
10.9891212656		59.33970543
3.15312827842		63.2087273897
7.41488142672		62.0095171317
10.1336872832		61.4575263771
2.93558356542		56.8111464987
5.80823699463		58.5107958999
10.3411598108		60.107020936
5.5260152607		59.7726501827
3.64472044792		62.2789764051
5.45460929921		60.1931557731
5.96496590657		59.4898217525
8.68902110929		56.6405786897
8.52155475257		62.0972043229
2.76621378739		56.8413899595
random_flow:
64.7991725143		69.7272706552
69.1686767112		64.4507443079
68.6426004706		68.3432556938
68.2454298345		63.6190736664
65.9359443599		63.8218211618
8.29096430548		65.6055145519
11.3029223806		65.6065062742
5.56542787839		66.4108107051
4.3008161448		70.480932711
7.82281599266		71.7573312929
3.32511951526		64.2926625488
5.95781435723		67.5175005592
9.29085859658		63.0926890282
9.87867279422		63.3607872455
6.74418088703		67.8391690106
0.900491640753		63.3274603488
6.30253624377		68.7080355257
10.888160256		64.2451210021
10.0612348788		65.1822506855
5.4250019618		62.4076851841
7.27559373647		67.2784087619
2.52681992061		69.6342477544
2.27932439092		67.1457840663
5.71258900083		63.2346351561
2.68752448076		63.5093372181
elephant_flow:
53.3001105601		79.107642691
50.8626543925		79.9743761962
54.455248899		79.9018642028
54.6126724319		78.6579073937
48.7447919044		82.0390006713
10.3175816022		80.842778573
5.71569187122		82.9456155119
6.44274541188		78.8285032407
5.96440608577		82.387489474
5.03143699015		80.9120976589
4.63657281844		81.8226855451
9.20927801629		81.5110556513
5.8746909194		80.440915947
7.62350118624		79.6932432453
3.08976443023		78.9457321046
9.92433018837		80.3291385981
9.45975839367		78.1990774923
7.59984311971		80.6915761099
0.0569854797568		77.7973671603
2.60388506842		80.3433507398
4.36852860737		79.6906454973
7.76358196041		79.270843372
9.92044520972		80.2369514768
9.8756210246		83.3866130543
3.6622449895		78.2183496097
